SIMULATE-EX|Main PlantRoom|Done|4.1s
  DUCT MVHR-02|SystemZone:Bedroom 2_3->Damper:3.15233131035354          var3  n=8760 min=6.719 max=28.971 mean=15.110
  DUCT MVHR-02|SystemZone:Bedroom 2_3->Damper:3.15233131035354          var4  n=8760 min=0.002 max=0.014 mean=0.007
  DUCT MVHR-02|SystemZone:Bedroom 2_3->Damper:3.15233131035354          var5  n=8760 min=28.200 max=90.759 mean=59.215
  DUCT MVHR-02|SystemZone:Bedroom 2_3->Damper:3.15233131035354          var6  n=8760 min=2.268 max=22.089 mean=10.864
  DUCT MVHR-02|SystemZone:Bedroom 2_3->Damper:3.15233131035354          var7  n=8760 min=13.195 max=63.814 mean=31.439
  DUCT MVHR-02|SystemZone:Bedroom 2_3->Damper:3.15233131035354          var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|Fan:Return Air Fan->Junction:Junction Return             var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-02|Fan:Return Air Fan->Junction:Junction Return             var2  n=8760 min=0.000 max=0.000 mean=0.000
  DUCT MVHR-02|Fan:Return Air Fan->Junction:Junction Return             var3  n=8760 min=11.925 max=33.103 mean=19.119
  DUCT MVHR-02|Fan:Return Air Fan->Junction:Junction Return             var4  n=8760 min=0.003 max=0.015 mean=0.007
  DUCT MVHR-02|Fan:Return Air Fan->Junction:Junction Return             var5  n=8760 min=21.514 max=80.970 mean=48.303
  DUCT MVHR-02|Fan:Return Air Fan->Junction:Junction Return             var6  n=8760 min=5.492 max=23.184 mean=12.884
  DUCT MVHR-02|Fan:Return Air Fan->Junction:Junction Return             var7  n=8760 min=19.250 max=67.804 mean=36.250
  DUCT MVHR-02|Fan:Return Air Fan->Junction:Junction Return             var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|Fan:Fresh Air Fan->Damper:3.15233098071178               var1  n=8760 min=63.000 max=63.000 mean=63.000
  DUCT MVHR-02|Fan:Fresh Air Fan->Damper:3.15233098071178               var2  n=8760 min=600.592 max=600.592 mean=600.592
  DUCT MVHR-02|Fan:Fresh Air Fan->Damper:3.15233098071178               var3  n=8760 min=-5.900 max=30.600 mean=10.000
  DUCT MVHR-02|Fan:Fresh Air Fan->Damper:3.15233098071178               var4  n=8760 min=0.002 max=0.014 mean=0.006
  DUCT MVHR-02|Fan:Fresh Air Fan->Damper:3.15233098071178               var5  n=8760 min=33.000 max=100.000 mean=79.723
  DUCT MVHR-02|Fan:Fresh Air Fan->Damper:3.15233098071178               var6  n=8760 min=-6.051 max=22.561 mean=8.124
  DUCT MVHR-02|Fan:Fresh Air Fan->Damper:3.15233098071178               var7  n=8760 min=-0.606 max=65.504 mean=25.599
  DUCT MVHR-02|Fan:Fresh Air Fan->Damper:3.15233098071178               var8  n=8760 min=600.000 max=600.000 mean=600.000
  DUCT MVHR-02|Damper:7.35270348394994->Junction:Part O Branch Junction var1  n=8760 min=8.000 max=8.000 mean=8.000
  DUCT MVHR-02|Damper:7.35270348394994->Junction:Part O Branch Junction var2  n=8760 min=-200.592 max=-200.592 mean=-200.592
  DUCT MVHR-02|Damper:7.35270348394994->Junction:Part O Branch Junction var3  n=8760 min=14.844 max=79.793 mean=35.880
  DUCT MVHR-02|Damper:7.35270348394994->Junction:Part O Branch Junction var4  n=8760 min=0.004 max=0.016 mean=0.009
  DUCT MVHR-02|Damper:7.35270348394994->Junction:Part O Branch Junction var5  n=8760 min=3.581 max=89.802 mean=26.381
  DUCT MVHR-02|Damper:7.35270348394994->Junction:Part O Branch Junction var6  n=8760 min=10.856 max=33.761 mean=20.557
